avg_runs_last_5,venue_avg_runs,opponent_avg_runs,career_avg_runs,matches_played,strike_rate,runs_next_match
0.06666666666666664,0.0,0.0,0.21111111111111105,9,0.0,0.1666666666666666
0.09999999999999995,0.0833333333333333,0.3888888888888888,0.21111111111111105,10,16.66666666666666,0.3333333333333332
0.1666666666666666,0.6666666666666665,0.3333333333333332,0.21111111111111105,11,16.66666666666666,0.9999999999999998
0.29999999999999993,0.6666666666666665,0.3888888888888888,0.21111111111111105,12,19.999999999999996,0.0
0.29999999999999993,0.0,0.0833333333333333,0.21111111111111105,13,0.0,0.3333333333333332
0.3666666666666666,0.3333333333333332,0.3333333333333332,0.21111111111111105,14,6.666666666666663,0.3333333333333332
0.3999999999999999,0.2499999999999999,0.12499999999999994,0.21111111111111105,15,6.666666666666663,1.1666666666666665
0.4999999999999998,0.4999999999999998,1.7499999999999996,2.5624999999999996,1,12.499999999999995,2.9999999999999996
1.7499999999999996,3.1666666666666665,1.7499999999999996,2.5624999999999996,2,21.428571428571423,2.333333333333333
1.944444444444444,2.333333333333333,2.333333333333333,2.5624999999999996,3,25.925925925925924,5.499999999999998
2.8333333333333326,5.499999999999998,5.499999999999998,2.5624999999999996,4,17.741935483870964,1.333333333333333
2.5333333333333328,1.333333333333333,1.333333333333333,2.5624999999999996,5,19.047619047619044,5.0
