match_id,batter,runs,balls_faced,got_out,strike_rate,avg_runs_last_5,batting_team,bowling_team,inning,target_runs
1082610,TM Head,30,16,0,187.5,22.8,Royal Challengers Bangalore,Gujarat Lions,1,0.0
1082621,TM Head,0,1,1,0.0,15.4,Royal Challengers Bangalore,Gujarat Lions,1,2.0
1082624,TM Head,2,5,1,40.0,14.6,Royal Challengers Bangalore,Rising Pune Supergiant,2,12.0
1082628,TM Head,12,15,1,80.0,14.8,Royal Challengers Bangalore,Mumbai Indians,1,75.0
1082636,TM Head,75,48,0,156.25,23.8,Royal Challengers Bangalore,Kolkata Knight Riders,1,2.0
1082646,TM Head,2,2,0,100.0,18.2,Royal Challengers Bangalore,Delhi Daredevils,1,62.0
1422126,TM Head,62,25,1,248.0,30.6,Sunrisers Hyderabad,Mumbai Indians,1,19.0
1422130,TM Head,19,14,1,135.71428571428572,34.0,Sunrisers Hyderabad,Gujarat Titans,1,31.0
1422136,TM Head,31,24,1,129.16666666666669,37.8,Sunrisers Hyderabad,Chennai Super Kings,2,21.0
1426261,TM Head,21,15,1,140.0,27.0,Sunrisers Hyderabad,Punjab Kings,1,102.0
1426268,TM Head,102,45,1,226.66666666666666,47.0,Sunrisers Hyderabad,Royal Challengers Bengaluru,1,89.0
1426273,TM Head,89,33,1,269.6969696969697,52.4,Sunrisers Hyderabad,Delhi Capitals,1,1.0
1426279,TM Head,1,3,1,33.33333333333333,48.8,Sunrisers Hyderabad,Royal Challengers Bengaluru,2,13.0
1426284,TM Head,13,7,1,185.71428571428572,45.2,Sunrisers Hyderabad,Chennai Super Kings,2,58.0
1426288,TM Head,58,48,1,120.83333333333333,52.6,Sunrisers Hyderabad,Rajasthan Royals,1,48.0
1426293,TM Head,48,31,1,154.83870967741936,41.8,Sunrisers Hyderabad,Mumbai Indians,1,89.0
1426295,TM Head,89,30,0,296.6666666666667,41.8,Sunrisers Hyderabad,Lucknow Super Giants,2,0.0
1426307,TM Head,0,1,1,0.0,41.6,Sunrisers Hyderabad,Punjab Kings,2,0.0
1426309,TM Head,0,2,1,0.0,39.0,Sunrisers Hyderabad,Kolkata Knight Riders,1,34.0
1426311,TM Head,34,28,1,121.42857142857142,34.2,Sunrisers Hyderabad,Rajasthan Royals,1,0.0
335995,TM Srivastava,7,9,1,77.77777777777779,7.0,Kings XI Punjab,Delhi Daredevils,2,1.0
336035,TM Srivastava,1,1,0,100.0,4.0,Kings XI Punjab,Kolkata Knight Riders,1,0.0
501230,TR Birt,8,11,1,72.72727272727273,8.0,Delhi Daredevils,Kolkata Knight Riders,2,20.0
501233,TR Birt,20,13,1,153.84615384615387,14.0,Delhi Daredevils,Kochi Tuskers Kerala,1,27.0
501238,TR Birt,27,15,1,180.0,18.333333333333332,Delhi Daredevils,Kochi Tuskers Kerala,1,4.0
501243,TR Birt,4,9,1,44.44444444444444,14.75,Delhi Daredevils,Deccan Chargers,2,16.0
1082591,TS Mills,6,3,1,200.0,6.0,Royal Challengers Bangalore,Sunrisers Hyderabad,2,0.0
1082595,TS Mills,0,3,1,0.0,3.0,Royal Challengers Bangalore,Delhi Daredevils,1,2.0
1082617,TS Mills,2,5,1,40.0,2.6666666666666665,Royal Challengers Bangalore,Kolkata Knight Riders,2,0.0
1304069,TS Mills,0,2,1,0.0,2.0,Mumbai Indians,Punjab Kings,2,0.0
1216497,TU Deshpande,1,3,1,33.33333333333333,1.0,Delhi Capitals,Kolkata Knight Riders,2,20.0
1216524,TU Deshpande,20,9,0,222.22222222222223,10.5,Delhi Capitals,Sunrisers Hyderabad,2,0.0
1359529,TU Deshpande,0,1,0,0.0,7.0,Chennai Super Kings,Delhi Capitals,1,0.0
1304048,Tilak Varma,22,15,1,146.66666666666666,22.0,Mumbai Indians,Delhi Capitals,1,61.0
1304055,Tilak Varma,61,34,1,179.41176470588235,41.5,Mumbai Indians,Rajasthan Royals,2,38.0
1304060,Tilak Varma,38,27,0,140.74074074074073,40.333333333333336,Mumbai Indians,Kolkata Knight Riders,1,0.0
1304064,Tilak Varma,0,3,1,0.0,30.25,Mumbai Indians,Royal Challengers Bangalore,1,36.0
1304069,Tilak Varma,36,21,0,171.42857142857142,31.4,Mumbai Indians,Punjab Kings,2,26.0
1304072,Tilak Varma,26,26,1,100.0,32.2,Mumbai Indians,Lucknow Super Giants,2,51.0
1304079,Tilak Varma,51,44,0,115.90909090909092,30.2,Mumbai Indians,Chennai Super Kings,1,38.0
1304083,Tilak Varma,38,30,1,126.66666666666666,30.2,Mumbai Indians,Lucknow Super Giants,2,35.0
1304090,Tilak Varma,35,31,1,112.90322580645163,37.2,Mumbai Indians,Rajasthan Royals,2,21.0
1304097,Tilak Varma,21,16,1,131.25,34.2,Mumbai Indians,Gujarat Titans,1,6.0
1304102,Tilak Varma,6,5,1,120.0,30.2,Mumbai Indians,Kolkata Knight Riders,2,34.0
1304105,Tilak Varma,34,34,0,100.0,26.8,Mumbai Indians,Chennai Super Kings,2,8.0
1304111,Tilak Varma,8,10,1,80.0,20.8,Mumbai Indians,Sunrisers Hyderabad,2,21.0
1304115,Tilak Varma,21,17,1,123.52941176470588,18.0,Mumbai Indians,Delhi Capitals,2,84.0
1359479,Tilak Varma,84,53,0,158.49056603773585,30.6,Mumbai Indians,Royal Challengers Bangalore,1,22.0
1359486,Tilak Varma,22,20,1,110.00000000000001,33.8,Mumbai Indians,Chennai Super Kings,1,41.0
1359490,Tilak Varma,41,30,1,136.66666666666666,35.2,Mumbai Indians,Delhi Capitals,2,30.0
1359496,Tilak Varma,30,25,1,120.0,39.6,Mumbai Indians,Kolkata Knight Riders,2,37.0
1359499,Tilak Varma,37,18,1,205.55555555555554,42.8,Mumbai Indians,Sunrisers Hyderabad,1,3.0
1359505,Tilak Varma,3,4,1,75.0,26.6,Mumbai Indians,Punjab Kings,2,2.0
1359509,Tilak Varma,2,3,1,66.66666666666666,22.6,Mumbai Indians,Gujarat Titans,2,29.0
1359516,Tilak Varma,29,24,0,120.83333333333333,20.2,Mumbai Indians,Rajasthan Royals,2,26.0
1359520,Tilak Varma,26,10,0,260.0,19.4,Mumbai Indians,Punjab Kings,2,26.0
1370351,Tilak Varma,26,25,1,104.0,17.2,Mumbai Indians,Lucknow Super Giants,1,43.0
1370352,Tilak Varma,43,14,1,307.14285714285717,25.2,Mumbai Indians,Gujarat Titans,2,25.0
1422123,Tilak Varma,25,19,1,131.57894736842107,29.8,Mumbai Indians,Gujarat Titans,2,64.0
1422126,Tilak Varma,64,36,1,177.77777777777777,36.8,Mumbai Indians,Sunrisers Hyderabad,2,32.0
1422132,Tilak Varma,32,30,1,106.66666666666667,38.0,Mumbai Indians,Rajasthan Royals,1,6.0
1422138,Tilak Varma,6,5,1,120.0,34.0,Mumbai Indians,Delhi Capitals,1,16.0
1426263,Tilak Varma,16,10,0,160.0,28.6,Mumbai Indians,Royal Challengers Bengaluru,2,31.0
1426267,Tilak Varma,31,20,1,155.0,29.8,Mumbai Indians,Chennai Super Kings,2,34.0
1426271,Tilak Varma,34,18,0,188.88888888888889,23.8,Mumbai Indians,Punjab Kings,1,65.0
1426276,Tilak Varma,65,50,1,130.0,30.4,Mumbai Indians,Rajasthan Royals,1,63.0
1426281,Tilak Varma,63,34,1,185.29411764705884,41.8,Mumbai Indians,Delhi Capitals,2,7.0
1426286,Tilak Varma,7,11,1,63.63636363636363,40.0,Mumbai Indians,Lucknow Super Giants,1,4.0
1426289,Tilak Varma,4,6,1,66.66666666666666,34.6,Mumbai Indians,Kolkata Knight Riders,2,37.0
1426293,Tilak Varma,37,33,0,112.12121212121211,35.2,Mumbai Indians,Sunrisers Hyderabad,2,32.0
501201,UBT Chand,0,2,1,0.0,0.0,Delhi Daredevils,Mumbai Indians,1,2.0
501204,UBT Chand,2,10,1,20.0,1.0,Delhi Daredevils,Rajasthan Royals,1,18.0
548372,UBT Chand,18,11,1,163.63636363636365,6.666666666666667,Delhi Daredevils,Royal Challengers Bangalore,2,18.0
548374,UBT Chand,18,24,1,75.0,9.5,Delhi Daredevils,Kings XI Punjab,2,0.0
597998,UBT Chand,0,1,1,0.0,7.6,Delhi Daredevils,Kolkata Knight Riders,1,23.0
598001,UBT Chand,23,20,1,114.99999999999999,12.2,Delhi Daredevils,Rajasthan Royals,2,0.0
598006,UBT Chand,0,1,1,0.0,11.8,Delhi Daredevils,Mumbai Indians,2,7.0
598028,UBT Chand,7,8,1,87.5,9.6,Delhi Daredevils,Kings XI Punjab,2,17.0
598035,UBT Chand,17,20,1,85.0,9.4,Delhi Daredevils,Pune Warriors,1,37.0
598040,UBT Chand,37,39,1,94.87179487179486,16.8,Delhi Daredevils,Kolkata Knight Riders,2,17.0
598044,UBT Chand,17,25,1,68.0,15.6,Delhi Daredevils,Sunrisers Hyderabad,1,41.0
598054,UBT Chand,41,36,1,113.88888888888889,23.8,Delhi Daredevils,Royal Challengers Bangalore,2,16.0
598062,UBT Chand,16,13,1,123.07692307692308,25.6,Delhi Daredevils,Chennai Super Kings,2,2.0
734017,UBT Chand,2,10,1,20.0,22.6,Rajasthan Royals,Mumbai Indians,2,12.0
829721,UBT Chand,12,17,1,70.58823529411765,17.6,Mumbai Indians,Rajasthan Royals,1,58.0
829737,UBT Chand,58,40,1,145.0,25.8,Mumbai Indians,Royal Challengers Bangalore,1,14.0
829747,UBT Chand,14,14,1,100.0,20.4,Mumbai Indians,Delhi Daredevils,2,5.0
829751,UBT Chand,5,4,1,125.0,18.2,Mumbai Indians,Sunrisers Hyderabad,1,13.0
829769,UBT Chand,13,14,1,92.85714285714286,20.4,Mumbai Indians,Rajasthan Royals,1,0.0
980965,UT Khawaja,30,27,1,111.11111111111111,30.0,Rising Pune Supergiants,Delhi Daredevils,2,16.0
980969,UT Khawaja,16,6,0,266.66666666666663,23.0,Rising Pune Supergiants,Royal Challengers Bangalore,1,11.0
980979,UT Khawaja,11,8,1,137.5,19.0,Rising Pune Supergiants,Sunrisers Hyderabad,2,21.0
980989,UT Khawaja,21,17,1,123.52941176470588,19.5,Rising Pune Supergiants,Kolkata Knight Riders,1,19.0
980997,UT Khawaja,19,16,1,118.75,19.4,Rising Pune Supergiants,Delhi Daredevils,2,30.0
419120,UT Yadav,3,4,0,75.0,3.0,Delhi Daredevils,Deccan Chargers,2,0.0
501201,UT Yadav,0,5,1,0.0,1.5,Delhi Daredevils,Mumbai Indians,1,1.0
501230,UT Yadav,1,1,0,100.0,1.3333333333333333,Delhi Daredevils,Kolkata Knight Riders,2,0.0
548372,UT Yadav,0,2,1,0.0,1.0,Delhi Daredevils,Royal Challengers Bangalore,2,1.0
548378,UT Yadav,1,1,0,100.0,1.0,Delhi Daredevils,Kolkata Knight Riders,2,1.0
548380,UT Yadav,1,4,1,25.0,0.6,Delhi Daredevils,Chennai Super Kings,2,5.0
598006,UT Yadav,5,4,0,125.0,1.6,Delhi Daredevils,Mumbai Indians,2,6.0
598010,UT Yadav,6,6,0,100.0,2.6,Delhi Daredevils,Sunrisers Hyderabad,1,1.0
598020,UT Yadav,1,5,1,20.0,2.8,Delhi Daredevils,Chennai Super Kings,2,2.0
598044,UT Yadav,2,5,0,40.0,3.0,Delhi Daredevils,Sunrisers Hyderabad,1,4.0
598054,UT Yadav,4,1,0,400.0,3.6,Delhi Daredevils,Royal Challengers Bangalore,2,12.0
598062,UT Yadav,12,9,0,133.33333333333331,5.0,Delhi Daredevils,Chennai Super Kings,2,8.0
598067,UT Yadav,8,9,0,88.88888888888889,5.4,Delhi Daredevils,Pune Warriors,2,2.0
729307,UT Yadav,2,4,1,50.0,5.6,Kolkata Knight Riders,Kings XI Punjab,2,0.0
829765,UT Yadav,0,1,1,0.0,5.2,Kolkata Knight Riders,Chennai Super Kings,2,5.0
829805,UT Yadav,5,2,0,250.0,5.4,Kolkata Knight Riders,Mumbai Indians,2,24.0
829811,UT Yadav,24,13,0,184.6153846153846,7.8,Kolkata Knight Riders,Rajasthan Royals,2,7.0
980939,UT Yadav,7,3,0,233.33333333333334,7.6,Kolkata Knight Riders,Rising Pune Supergiants,2,2.0
980951,UT Yadav,2,3,1,66.66666666666666,7.6,Kolkata Knight Riders,Delhi Daredevils,2,2.0
1082617,UT Yadav,2,4,0,50.0,8.0,Kolkata Knight Riders,Royal Challengers Bangalore,1,2.0
1082631,UT Yadav,2,2,0,100.0,7.4,Kolkata Knight Riders,Rising Pune Supergiant,1,4.0
1082644,UT Yadav,4,4,0,100.0,3.4,Kolkata Knight Riders,Mumbai Indians,2,2.0
1082649,UT Yadav,2,3,0,66.66666666666666,2.4,Kolkata Knight Riders,Mumbai Indians,1,1.0
1136574,UT Yadav,1,2,1,50.0,2.2,Royal Challengers Bangalore,Mumbai Indians,2,0.0
1136584,UT Yadav,0,2,1,0.0,1.8,Royal Challengers Bangalore,Chennai Super Kings,1,1.0
1136591,UT Yadav,1,2,0,50.0,1.6,Royal Challengers Bangalore,Mumbai Indians,1,1.0
1136595,UT Yadav,1,5,1,20.0,1.0,Royal Challengers Bangalore,Chennai Super Kings,1,0.0
1136613,UT Yadav,0,1,1,0.0,0.6,Royal Challengers Bangalore,Rajasthan Royals,2,1.0
1175356,UT Yadav,1,10,1,10.0,0.6,Royal Challengers Bangalore,Chennai Super Kings,1,14.0
1175366,UT Yadav,14,10,0,140.0,3.4,Royal Challengers Bangalore,Sunrisers Hyderabad,2,0.0
1178406,UT Yadav,0,1,0,0.0,3.2,Royal Challengers Bangalore,Mumbai Indians,1,1.0
1178414,UT Yadav,1,1,0,100.0,3.2,Royal Challengers Bangalore,Chennai Super Kings,1,9.0
1178429,UT Yadav,9,4,0,225.0,5.0,Royal Challengers Bangalore,Sunrisers Hyderabad,2,0.0
1216510,UT Yadav,0,2,1,0.0,4.8,Royal Challengers Bangalore,Kings XI Punjab,2,18.0
1304052,UT Yadav,18,12,1,150.0,5.6,Kolkata Knight Riders,Royal Challengers Bangalore,1,0.0
1304065,UT Yadav,0,1,1,0.0,5.6,Kolkata Knight Riders,Delhi Capitals,2,1.0
1304071,UT Yadav,1,1,0,100.0,5.6,Kolkata Knight Riders,Sunrisers Hyderabad,1,21.0
1304076,UT Yadav,21,10,1,210.0,8.0,Kolkata Knight Riders,Rajasthan Royals,2,15.0
1304081,UT Yadav,15,15,0,100.0,11.0,Kolkata Knight Riders,Gujarat Titans,2,0.0
1304087,UT Yadav,0,1,0,0.0,7.4,Kolkata Knight Riders,Delhi Capitals,1,0.0
1304112,UT Yadav,0,1,1,0.0,7.4,Kolkata Knight Riders,Lucknow Super Giants,2,6.0
1359483,UT Yadav,6,2,0,300.0,8.4,Kolkata Knight Riders,Royal Challengers Bangalore,1,5.0
1359487,UT Yadav,5,6,0,83.33333333333334,5.2,Kolkata Knight Riders,Gujarat Titans,2,1.0
1359493,UT Yadav,1,1,0,100.0,2.4,Kolkata Knight Riders,Sunrisers Hyderabad,2,3.0
1359502,UT Yadav,3,5,1,60.0,3.0,Kolkata Knight Riders,Delhi Capitals,1,4.0
1359507,UT Yadav,4,6,1,66.66666666666666,3.8,Kolkata Knight Riders,Chennai Super Kings,2,10.0
1422125,UT Yadav,10,11,0,90.9090909090909,4.6,Gujarat Titans,Chennai Super Kings,2,2.0
336000,Umar Gul,2,2,1,100.0,2.0,Kolkata Knight Riders,Rajasthan Royals,2,6.0
336010,Umar Gul,6,2,0,300.0,4.0,Kolkata Knight Riders,Royal Challengers Bangalore,1,7.0
336027,Umar Gul,7,4,1,175.0,5.0,Kolkata Knight Riders,Rajasthan Royals,1,24.0
1304058,Umran Malik,1,1,0,100.0,1.0,Sunrisers Hyderabad,Lucknow Super Giants,2,0.0
1304100,Umran Malik,0,1,1,0.0,0.5,Sunrisers Hyderabad,Royal Challengers Bangalore,2,3.0
1304107,Umran Malik,3,5,0,60.0,1.3333333333333333,Sunrisers Hyderabad,Kolkata Knight Riders,2,0.0
1304116,Umran Malik,0,1,0,0.0,1.0,Sunrisers Hyderabad,Punjab Kings,1,19.0
335982,V Kohli,1,5,1,20.0,1.0,Royal Challengers Bangalore,Kolkata Knight Riders,2,23.0
335985,V Kohli,23,15,1,153.33333333333334,12.0,Royal Challengers Bangalore,Mumbai Indians,2,13.0
335992,V Kohli,13,16,1,81.25,12.333333333333334,Royal Challengers Bangalore,Rajasthan Royals,1,12.0
335996,V Kohli,12,7,1,171.42857142857142,12.25,Royal Challengers Bangalore,Chennai Super Kings,2,1.0
335998,V Kohli,1,1,0,100.0,10.0,Royal Challengers Bangalore,Delhi Daredevils,2,9.0
336002,V Kohli,9,5,1,180.0,11.6,Royal Challengers Bangalore,Deccan Chargers,2,34.0
336006,V Kohli,34,39,1,87.17948717948718,13.8,Royal Challengers Bangalore,Kings XI Punjab,1,0.0
336012,V Kohli,0,1,1,0.0,11.2,Royal Challengers Bangalore,Mumbai Indians,1,21.0
336016,V Kohli,21,23,1,91.30434782608695,13.0,Royal Challengers Bangalore,Kings XI Punjab,1,3.0
336023,V Kohli,3,8,1,37.5,13.4,Royal Challengers Bangalore,Rajasthan Royals,2,10.0
336029,V Kohli,10,17,1,58.82352941176471,13.6,Royal Challengers Bangalore,Chennai Super Kings,1,38.0
336034,V Kohli,38,31,1,122.58064516129032,14.4,Royal Challengers Bangalore,Deccan Chargers,1,3.0
392182,V Kohli,3,8,1,37.5,15.0,Royal Challengers Bangalore,Rajasthan Royals,1,11.0
392185,V Kohli,11,14,1,78.57142857142857,13.0,Royal Challengers Bangalore,Chennai Super Kings,2,50.0
392188,V Kohli,50,35,1,142.85714285714286,22.4,Royal Challengers Bangalore,Deccan Chargers,2,2.0
392191,V Kohli,2,3,1,66.66666666666666,20.8,Royal Challengers Bangalore,Kings XI Punjab,1,22.0
392194,V Kohli,22,24,1,91.66666666666666,17.6,Royal Challengers Bangalore,Delhi Daredevils,1,19.0
392199,V Kohli,19,12,1,158.33333333333331,20.8,Royal Challengers Bangalore,Kolkata Knight Riders,2,16.0
392204,V Kohli,16,14,1,114.28571428571428,21.8,Royal Challengers Bangalore,Kings XI Punjab,1,15.0
392213,V Kohli,15,22,1,68.18181818181817,14.8,Royal Challengers Bangalore,Rajasthan Royals,1,20.0
392218,V Kohli,20,24,1,83.33333333333334,18.4,Royal Challengers Bangalore,Mumbai Indians,2,38.0
392224,V Kohli,38,35,1,108.57142857142857,21.6,Royal Challengers Bangalore,Chennai Super Kings,2,19.0
392236,V Kohli,19,9,0,211.11111111111111,21.6,Royal Challengers Bangalore,Deccan Chargers,1,24.0
392238,V Kohli,24,17,0,141.1764705882353,23.2,Royal Challengers Bangalore,Chennai Super Kings,2,7.0
392239,V Kohli,7,8,1,87.5,21.6,Royal Challengers Bangalore,Deccan Chargers,2,2.0
419109,V Kohli,2,5,1,40.0,18.0,Royal Challengers Bangalore,Kolkata Knight Riders,1,16.0
419112,V Kohli,16,13,0,123.07692307692308,13.6,Royal Challengers Bangalore,Kings XI Punjab,2,17.0
419119,V Kohli,17,12,1,141.66666666666669,13.2,Royal Challengers Bangalore,Mumbai Indians,2,24.0
419123,V Kohli,24,16,1,150.0,13.2,Royal Challengers Bangalore,Chennai Super Kings,1,38.0
419128,V Kohli,38,23,1,165.2173913043478,19.4,Royal Challengers Bangalore,Delhi Daredevils,2,34.0
419133,V Kohli,34,24,1,141.66666666666669,25.8,Royal Challengers Bangalore,Chennai Super Kings,1,42.0
419136,V Kohli,42,26,1,161.53846153846155,31.0,Royal Challengers Bangalore,Kings XI Punjab,2,13.0
419140,V Kohli,13,11,1,118.18181818181819,30.2,Royal Challengers Bangalore,Delhi Daredevils,2,58.0
419145,V Kohli,58,37,1,156.75675675675674,37.0,Royal Challengers Bangalore,Deccan Chargers,1,3.0
419151,V Kohli,3,4,1,75.0,30.0,Royal Challengers Bangalore,Deccan Chargers,2,14.0
419154,V Kohli,14,13,1,107.6923076923077,26.0,Royal Challengers Bangalore,Rajasthan Royals,2,37.0
419157,V Kohli,37,24,1,154.16666666666669,25.0,Royal Challengers Bangalore,Mumbai Indians,2,9.0
419162,V Kohli,9,8,1,112.5,24.2,Royal Challengers Bangalore,Mumbai Indians,2,23.0
501200,V Kohli,23,18,1,127.77777777777777,17.2,Royal Challengers Bangalore,Kochi Tuskers Kerala,2,12.0
501205,V Kohli,12,19,1,63.1578947368421,19.0,Royal Challengers Bangalore,Mumbai Indians,1,71.0
501208,V Kohli,71,51,1,139.2156862745098,30.4,Royal Challengers Bangalore,Deccan Chargers,2,35.0
501211,V Kohli,35,28,1,125.0,30.0,Royal Challengers Bangalore,Chennai Super Kings,2,30.0
501222,V Kohli,30,24,0,125.0,34.2,Royal Challengers Bangalore,Kolkata Knight Riders,2,56.0
501227,V Kohli,56,40,1,140.0,40.8,Royal Challengers Bangalore,Delhi Daredevils,2,67.0
501232,V Kohli,67,43,1,155.8139534883721,51.8,Royal Challengers Bangalore,Pune Warriors,1,27.0
501244,V Kohli,27,32,1,84.375,43.0,Royal Challengers Bangalore,Kings XI Punjab,1,27.0
501247,V Kohli,27,34,0,79.41176470588235,41.4,Royal Challengers Bangalore,Kochi Tuskers Kerala,2,39.0
501252,V Kohli,39,35,0,111.42857142857143,43.2,Royal Challengers Bangalore,Rajasthan Royals,2,15.0
501255,V Kohli,15,16,1,93.75,35.0,Royal Challengers Bangalore,Kolkata Knight Riders,2,11.0
501260,V Kohli,11,12,1,91.66666666666666,23.8,Royal Challengers Bangalore,Kings XI Punjab,2,31.0
501266,V Kohli,31,31,1,100.0,24.6,Royal Challengers Bangalore,Chennai Super Kings,2,70.0
501268,V Kohli,70,46,0,152.17391304347828,33.2,Royal Challengers Bangalore,Chennai Super Kings,1,8.0
501270,V Kohli,8,12,1,66.66666666666666,27.0,Royal Challengers Bangalore,Mumbai Indians,1,35.0
501271,V Kohli,35,32,1,109.375,31.0,Royal Challengers Bangalore,Chennai Super Kings,2,8.0
548310,V Kohli,8,8,1,100.0,30.4,Royal Challengers Bangalore,Delhi Daredevils,1,6.0
548315,V Kohli,6,14,1,42.857142857142854,25.4,Royal Challengers Bangalore,Kolkata Knight Riders,2,57.0
548318,V Kohli,57,48,1,118.75,22.8,Royal Challengers Bangalore,Chennai Super Kings,1,22.0
548324,V Kohli,22,18,1,122.22222222222223,25.6,Royal Challengers Bangalore,Rajasthan Royals,2,16.0
548327,V Kohli,16,19,1,84.21052631578947,21.8,Royal Challengers Bangalore,Pune Warriors,2,4.0
548331,V Kohli,4,4,1,100.0,21.0,Royal Challengers Bangalore,Kings XI Punjab,2,16.0
548336,V Kohli,16,16,1,100.0,23.0,Royal Challengers Bangalore,Rajasthan Royals,1,18.0
548344,V Kohli,18,19,1,94.73684210526315,15.2,Royal Challengers Bangalore,Kolkata Knight Riders,2,45.0
548350,V Kohli,45,42,1,107.14285714285714,19.8,Royal Challengers Bangalore,Kings XI Punjab,1,9.0
548356,V Kohli,9,9,1,100.0,18.4,Royal Challengers Bangalore,Deccan Chargers,2,36.0
548360,V Kohli,36,27,0,133.33333333333331,24.8,Royal Challengers Bangalore,Mumbai Indians,2,9.0
548362,V Kohli,9,12,1,75.0,23.4,Royal Challengers Bangalore,Pune Warriors,1,3.0
548367,V Kohli,3,1,0,300.0,20.4,Royal Challengers Bangalore,Mumbai Indians,1,73.0
548372,V Kohli,73,55,0,132.72727272727275,26.0,Royal Challengers Bangalore,Delhi Daredevils,1,42.0
548376,V Kohli,42,41,1,102.4390243902439,32.6,Royal Challengers Bangalore,Deccan Chargers,2,24.0
597999,V Kohli,24,14,1,171.42857142857142,30.2,Royal Challengers Bangalore,Mumbai Indians,1,51.0
598004,V Kohli,51,47,1,108.51063829787233,38.6,Royal Challengers Bangalore,Sunrisers Hyderabad,1,35.0
598008,V Kohli,35,28,1,125.0,45.0,Royal Challengers Bangalore,Kolkata Knight Riders,2,58.0
598012,V Kohli,58,48,1,120.83333333333333,42.0,Royal Challengers Bangalore,Chennai Super Kings,1,65.0
598017,V Kohli,65,51,1,127.45098039215685,46.6,Royal Challengers Bangalore,Delhi Daredevils,2,1.0
598023,V Kohli,1,5,1,20.0,42.0,Royal Challengers Bangalore,Rajasthan Royals,2,11.0
598027,V Kohli,11,9,1,122.22222222222223,34.0,Royal Challengers Bangalore,Pune Warriors,1,1.0
598033,V Kohli,1,4,1,25.0,27.2,Royal Challengers Bangalore,Mumbai Indians,2,32.0
598036,V Kohli,32,35,1,91.42857142857143,22.0,Royal Challengers Bangalore,Rajasthan Royals,1,25.0
598042,V Kohli,25,18,1,138.88888888888889,14.0,Royal Challengers Bangalore,Pune Warriors,1,57.0
598045,V Kohli,57,43,1,132.5581395348837,25.2,Royal Challengers Bangalore,Kings XI Punjab,1,93.0
598048,V Kohli,93,51,0,182.35294117647058,41.6,Royal Challengers Bangalore,Sunrisers Hyderabad,2,99.0
598054,V Kohli,99,59,1,167.79661016949152,61.2,Royal Challengers Bangalore,Delhi Daredevils,1,17.0
598057,V Kohli,17,14,1,121.42857142857142,58.2,Royal Challengers Bangalore,Kolkata Knight Riders,1,14.0
598064,V Kohli,14,16,1,87.5,56.0,Royal Challengers Bangalore,Kings XI Punjab,1,56.0
598068,V Kohli,56,29,0,193.10344827586206,55.8,Royal Challengers Bangalore,Chennai Super Kings,1,49.0
729281,V Kohli,49,38,0,128.94736842105263,47.0,Royal Challengers Bangalore,Delhi Daredevils,2,0.0
729287,V Kohli,0,2,1,0.0,27.2,Royal Challengers Bangalore,Mumbai Indians,2,31.0
729299,V Kohli,31,23,1,134.7826086956522,30.0,Royal Challengers Bangalore,Kolkata Knight Riders,2,21.0
729305,V Kohli,21,25,1,84.0,31.4,Royal Challengers Bangalore,Rajasthan Royals,1,4.0
729313,V Kohli,4,2,1,200.0,21.0,Royal Challengers Bangalore,Kings XI Punjab,1,0.0
733977,V Kohli,0,6,1,0.0,11.2,Royal Challengers Bangalore,Sunrisers Hyderabad,2,35.0
733983,V Kohli,35,28,1,125.0,18.2,Royal Challengers Bangalore,Mumbai Indians,2,0.0
733991,V Kohli,0,1,1,0.0,12.0,Royal Challengers Bangalore,Kings XI Punjab,2,4.0
733999,V Kohli,4,9,1,44.44444444444444,8.6,Royal Challengers Bangalore,Rajasthan Royals,1,10.0
734005,V Kohli,10,11,1,90.9090909090909,9.8,Royal Challengers Bangalore,Delhi Daredevils,1,27.0
734013,V Kohli,27,29,1,93.10344827586206,15.2,Royal Challengers Bangalore,Chennai Super Kings,2,67.0
734021,V Kohli,67,43,1,155.8139534883721,21.6,Royal Challengers Bangalore,Sunrisers Hyderabad,1,38.0
734027,V Kohli,38,31,1,122.58064516129032,29.2,Royal Challengers Bangalore,Kolkata Knight Riders,2,73.0
734035,V Kohli,73,53,1,137.73584905660377,43.0,Royal Challengers Bangalore,Chennai Super Kings,1,13.0
829713,V Kohli,13,15,1,86.66666666666667,43.6,Royal Challengers Bangalore,Kolkata Knight Riders,2,41.0
829719,V Kohli,41,42,1,97.61904761904762,46.4,Royal Challengers Bangalore,Sunrisers Hyderabad,1,18.0
829737,V Kohli,18,19,1,94.73684210526315,36.6,Royal Challengers Bangalore,Mumbai Indians,2,51.0
829745,V Kohli,51,43,1,118.6046511627907,39.2,Royal Challengers Bangalore,Chennai Super Kings,2,62.0
829749,V Kohli,62,46,0,134.7826086956522,37.0,Royal Challengers Bangalore,Rajasthan Royals,2,35.0
829757,V Kohli,35,23,0,152.17391304347828,41.4,Royal Challengers Bangalore,Delhi Daredevils,2,1.0
829763,V Kohli,1,4,1,25.0,33.4,Royal Challengers Bangalore,Rajasthan Royals,1,34.0
829771,V Kohli,34,20,1,170.0,36.6,Royal Challengers Bangalore,Kolkata Knight Riders,2,48.0
829779,V Kohli,48,44,1,109.09090909090908,36.0,Royal Challengers Bangalore,Chennai Super Kings,2,32.0
